id,rank,argument,context,stance,topic,Manual 
4083,0.75,"The goal of sports is stretching the human limits and achieving outstanding results. We allow already unhealthy habits for this purpose: overworking, unhealthy diets, lack of sleep etc. why not drugs as well?",We-should-legalize-doping-in-sport,pro,Doping in Sport,1
4678,0.75,"We allow all kinds of technological advances in sports, so we should allow advancements in medicine, too.",We-should-legalize-doping-in-sport,pro,Doping in Sport,1
5267,0.75,legalizing the drugs will take people that sell it out of the crime cycle and in to the legale business that is also taxable.,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
67,0.75,AI is not mature enough to produce autonomous vehicles able to justify all their actions and decisions.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
68,0.75,"AI should augment the driver not replace her/him. When decisions are left totally in the ""hands"" of artificial intelligence we relinquish our own well-honed insight.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
287,0.75,Autonomous cars are more expensive than conventional cars while still needing a human driver's &amp;quot;supervision&amp;quot;. The benefit for the driver is not comparable to the price difference.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
342,0.75,"Autonomous cars have created a inequitable environment in that they currently are too expensive for the average consumer, making poor people unable to benefit",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
367,0.75,Autonomous cars require a lot of time and effort which can be better spent instead on more advanced and forward-looking forms of public mass-transport systems which can be made as comfortable as cars,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
401,0.75,Autonomous cars will cause our legal system to be locked in endless law suits about who was 'responsible' for any fatal crashes or crashes causing millions of pounds worth of damages.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
431,0.75,Autonomous cars will have difficulty dealing with careless bikers and pedestrians.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
1542,0.75,Having both autonomous cars and manually driven cars on the road at the same time will lead to additional fatalities unless there are designated lanes or roads for each.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
4500,0.75,"Until there is a legal framework covering insurance of and therefore remuneration of individuals affected by an accident involving autonomous cars, the development of autonomous cars should be stopped.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
4718,0.75,We haven't been able to perfect autonomous trains which operate within a much more controlled environment than for driverless cars.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
4902,0.75,We should stop the development of autonomous cars because it is not clear yet how trustworthy ai systems can be built,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
5005,0.75,"With autonomous cars, people will get careless and there will be more accidents",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
5119,0.75,"autonomous cars pose a legal problem - if there's an accident, who do you sue?",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
5169,0.75,"every system can be hacked, therefore autonomous cars expose us to security threats",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
539,0.75,"Banning fossil fuels makes production of energy more expensive, increasing the cost of living for everyone.",We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
2234,0.75,"Many poorer countries, such as Nigeria, rely on fossil fuels for a large part of their income. If fossil fuels are banned, they will become much poorer, while the gains will go mostly to the West.",We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
202,0.75,"As long as human kind exist in this world, there is need for transportation, however having autonomous vehicle would let human to spend time on gaining new skills beyond just driving.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
254,0.75,"Autonomous Cars will provide independence for those that can not drive themselves, including the aging and people with disabilities.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
261,0.75,"Autonomous car will revolutionize the human life. Cars can be shared and we don't need have a large parking space, not to mention lower ownership cost and statistically safer environment.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
290,0.75,Autonomous cars are much safer than human drivers in some situations,We-should-promote-autonomous-cars,con,Autonomous Cars,1
303,0.75,Autonomous cars are the future of transportation and as such development should not be stopped.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
355,0.75,"Autonomous cars offer the mobility we crave with a persistent safety aspect to reduce the senseless deaths caused by impaired, distracted or tired drivers.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
378,0.75,Autonomous cars will actually help alleviate traffic and road clog by forcing all cars to maintain a consistent speed and prevent man-made problems with merging and road rage that cause traffic.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
384,0.75,Autonomous cars will allow people to use the time spent driving to be more productive in either work or personal tasks.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
409,0.75,Autonomous cars will definitely help in solving some of our accidents and fatalities in car accidents. It should also improve our quality of life as hopefully it can also alleviate congestion on highways.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
3001,0.75,"Self-driving cars will ultimately respond better than human drivers, resulting in safer and less congested roads. Extra bonus comes in the form of providing more time to people to read books.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
4195,0.75,The predictability of autonomous cars will drastically reduce the number of deaths on the road.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
4890,0.75,We should not stop the development of autonomous cars as cars driven by people are not very predictable and can be driven dangerously.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
5011,0.75,"With driverless cars, overall fewer people will be killed and injured in accidents than are today with human-driven cars.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
5127,0.75,"autonomous cars will largely reduce the amount of accidents on the road, because they will not be susceptible to problems that human drivers face like being tired or losing your concentration",We-should-promote-autonomous-cars,con,Autonomous Cars,1
5271,0.75,"machines will always obey the rules of the road, and keep passengers and pedestrians safer.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
1060,0.75,Facebook is in the news for violating its own privacy policy that it submitted to users. We need laws that insure swift and strict consequences to companies who sell the public a false sense of privacy.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1630,0.75,"I think privacy is fundamental right of a person. exploiting the privacy of a person degrades him/her emotionally, it is also a crime. so there must be strict information privacy laws to protect one's information secret.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1857,0.75,"Information privacy is important, but there are criminal activities (from human trafficking to terrorism) behind online platforms - there must be a balance between privacy and security. We should not support laws that impact security.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1886,0.75,"Information privacy regulations often come late and thus don't take into account the actual technical possible remediation and users behavior, thus not properly addressing the issues while generating material constraints.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2248,0.75,"Markets alone have never proven effective at protection of the consumer, the scale is overwhelming and consumers have no adequate redress. Government regulation can scale protection in ways private solutions don't.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2380,0.75,No political or commercial considerations should overwrite private ownership and control of personal information.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2656,0.75,Our information is our own and organizations should surrender and destroy it upon request.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2817,0.75,Personal identification information is important prove identity. Therefore that information should be as secure as possible. This is our fundamental right.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2853,0.75,"Privacy is an fundamental right of all humans. Privacy allow people to express their opinion with honest and combat totalitarianism. Therefore, we must protect it to protect our freedom.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2874,0.75,Privacy laws are very important especially as we see populists and extremists taking the power in some countries.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2878,0.75,"Privacy laws have inherent loopholes in them, allowing expert hackers to use those loopholes to extract private information either way.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2899,0.75,Privacy should be treated as a basic necessity,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2901,0.75,"Private data is private and the owner must be aware and allow who would have access to this. Private data make us individuals, not groups or classes, so strong regulations must be implemented",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
3934,0.75,Support privacy laws should be one of the most basic rights of any civilised society,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
4471,0.75,Trust is the fabric of our society &amp; having information privacy laws helps secure our society.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
4501,0.75,"Until there is full transparency and a bilateral agreement on how information will be used to benefit (or harm) each party, individuals should be protected by laws governing use",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
4805,0.75,We should give people control of their personal data. They should know what is stored about them but have the freedom to give companies the permission to expolre their data if they want.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1166,0.761904762,Fossil fuels will run out and therefore we need the incentive to develop alternative sources of energy.,We-should-ban-fossil-fuels,pro,Fossil Fuels,1
4434,0.761904762,Thousands of people die each year in the coal mining industry and therefore we should ban fossil fuels in order to rid the world of these dangerous and life threatening jobs.,We-should-ban-fossil-fuels,pro,Fossil Fuels,1
418,0.761904762,"Autonomous cars will enable many improvements to our travel, such as significantly reducing road congestion through guided, coordinated traffic flow.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
1383,0.764705882,Gambling is often a gateway to other illegal activities; the rates of prostitution &amp; drug use in Vegas proves that gambling never stands alone.,Gambling-should-be-banned,pro,Gambling,1
2480,0.764705882,Online shopping brings more harm than good because it provides too much information to the state and advertisers about your preferences.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
3316,0.764705882,"Social media can easily be manipulated by people who control the systems, and has been done in the past.",Social-media-brings-more-harm-than-good,pro,Social Media,1
3484,0.764705882,Social media has become increasingly cited in divorce cases and linked to depression.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3673,0.764705882,Social media is often used to cyber-bully or ostracize someone publicly (especially with teenagers).,Social-media-brings-more-harm-than-good,pro,Social Media,1
814,0.764705882,"Cryptocurrency mining and transferring is energy inefficient and takes up a huge amount of data, this leads to higher cost of energy overall.",We-should-abandon-cryptocurrency,con,Cryptocurrency,1
1079,0.764705882,Fewer intermediaries decreases the cost of transferring crypto compared to traditional money.,We-should-adopt-cryptocurrency,pro,Cryptocurrency,1
4679,0.764705882,"We allow athletes to decide risking grievous harm to themselves as part of the sport (head injuries in football, stress fractures, etc.). Possible harms from doping fall under the same category, and shouldn't influence legality.",We-should-legalize-doping-in-sport,pro,Doping in Sport,1
375,0.764705882,Autonomous cars take away the ability to self defend at many cases. One cannot turn the wheel around while driving an autonomous car that is about to crash or drive off a cliff.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
3003,0.764705882,Self-driving cars would eliminate an important component of our culture and way of life.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
2952,0.764705882,"Renewables rely too much on changing conditions (weather, sunlight) to give a steady supply of energy, and we don't have sufficient storage technology to make the supply stable",We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
1526,0.769230769,"Greater demand to the vaccine decreases costs due to returns to scale in production, allowing people in poverty to protect their lives.",Flu-vaccination-should-be-mandatory,pro,Flu Vaccine,1
3965,0.769230769,"The CDC estimates that children vaccinated between 1994 and 2014 have yielded net savings of $1.38 trillion in ""societal costs,"" including money saved by preventing lost productivity due to disability and early death.",Flu-vaccination-should-be-mandatory,pro,Flu Vaccine,1
4491,0.769230769,"Unless having a written note from a doctor, all children should be vaccinated for the benefit of the child, the other children and society.",Flu-vaccination-should-be-mandatory,pro,Flu Vaccine,1
1401,0.769230769,"Gambling is too addictive, it can spoil human's rational judgement capability.",Gambling-should-be-banned,pro,Gambling,1
2451,0.769230769,Online shopping allows us to make more informed decisions and provides us with vastly larger arrays of options to choose from.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2644,0.769230769,"Online stores have lower running costs, and their prices are lower as the result",Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
971,0.769230769,Due to anonymity fraud is encouraged and enabled by on-line shopping.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
4347,0.769230769,"There is already today a culture of over-consumption, which results in environmental harm and people saving less money. Online shopping makes people buy even more, which intensifies this problem.",Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
5306,0.769230769,"online shopping requires air travel, causing more emissions and exacerbating climate change.",Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
2660,0.769230769,"Over 25% of teens report that social media makes them feel less shy, 28% report feeling more outgoing, and 20% report feeling more confident.",Social-media-brings-more-good-than-harm,con,Social Media,1
3553,0.769230769,"Social media helps us find people with similar goals to our own, and provides tools to encourage each other towards attaining our goals. Look at health trackers, and Facebook groups, Twitter hashtags.",Social-media-brings-more-good-than-harm,con,Social Media,1
3581,0.769230769,"Social media is a great way to connect with distant friends and family, sharing photos and stories with people they cannot regularly connect with.",Social-media-brings-more-good-than-harm,con,Social Media,1
3796,0.769230769,Social media pushes formerly secretive organizations to be more transparent and accountable.,Social-media-brings-more-good-than-harm,con,Social Media,1
3814,0.769230769,Social media sites help students do better at school: 59% of students with access to the Internet report using social media to discuss educational topics and 50% use the sites to talk about school assignments.,Social-media-brings-more-good-than-harm,con,Social Media,1
1939,0.769230769,It contributes to our political polarization as we get news feeds that agree with our preconceived ideas and don't encounter alternative ideas; it contributes to information bubbles and echo chambers.,Social-media-brings-more-harm-than-good,pro,Social Media,1
1978,0.769230769,"It is easy to dismiss ideas in real life for artificial reasons, such as the gender of the person speaking. Social media allows us to evaluate ideas without knowing the person behind them, negating our prejudices.",Social-media-brings-more-harm-than-good,pro,Social Media,1
2652,0.769230769,Organizations can manipulate and spread messages to influence people in a way other media could not match.,Social-media-brings-more-harm-than-good,pro,Social Media,1
2969,0.769230769,"SM often fails to provide the context, leading to mis-interpreation.",Social-media-brings-more-harm-than-good,pro,Social Media,1
3372,0.769230769,"Social media creates distractions from real-world relationships. Online interactions and friendships can be valuable, but people should have in-person conversations and local friends, too.",Social-media-brings-more-harm-than-good,pro,Social Media,1
3386,0.769230769,"Social media diminish the value of well-established knowledge, eminence, and experience.",Social-media-brings-more-harm-than-good,pro,Social Media,1
3624,0.769230769,Social media is becoming addictive and in many cases indeed brings more harm than good. It is important to educate people on use of social media and the issues that could cause in society.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3647,0.769230769,Social media is generally a waste of time. Today people spend an inordinate about of time just procrastinating on social media rather than improving their lives.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3769,0.769230769,Social media promotes isolation and alienation by providing people an easier means to find only those whose opinions they admire or adhere to instead of broadening ones point of view.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3831,0.769230769,"Social media turns life into a popularity contest. For example, a writer with a larger following is more likely to get a book contract than a writer with a smaller following.",Social-media-brings-more-harm-than-good,pro,Social Media,1
615,0.769230769,Bitcoin fluctuates too much that it can not be used as a real currency for trade.,We-should-abandon-cryptocurrency,con,Cryptocurrency,1
4548,0.769230769,"Vegetarian diets lack vital nutrients such as iron, vitamin B12, and omega-3 fatty acids.",We-should-abandon-vegetarianism,con,Cryptocurrency,1
3925,0.769230769,"Studies have shown that a vegetarian diet is more effective for weight loss, as compared to a meat-driven diet.",We-should-adopt-vegetarianism,pro,Vegetarianism,1
5015,0.769230769,"With so many meatless options available, there's no good reason to continue factory farming and harmful meat-producing practices for basic survival.",We-should-adopt-vegetarianism,pro,Vegetarianism,1
4112,0.769230769,The human aspect of the game is one of the most beautiful thing about sports and it would be ruined if athletes were on drugs.,We-should-ban-doping-in-sport,con,Doping in Sport,1
1053,0.769230769,"Exposure to sexual violence in video games is linked to increases in violence towards women and false attitudes about rape, such as that women incite men to rape or that women secretly desire rape.",We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
1744,0.769230769,Im supporting the ban on access to violent games to under 18 as it injects the character portrayed in the game into them making their thoughts and actions inclined towards violent behaviours.,We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
1764,0.769230769,"In addition to studies linking to actual violence, they also encourage people to live in a fantasy where the only consequences are those programmed by the game developer which may need strong countering by guardians",We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
4613,0.769230769,Violent games make kids less empathetic and they tend to socialize less,We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
5429,0.769230769,"video game creators would not want to give up on the minor audience, so once violence is banned, they will be forced to develop more educational and story driven games",We-should-ban-the-sale-of-violent-video-games-to-minors,pro,Violent Video Games,1
280,0.769230769,"Autonomous cars are easy to get cyber attacked, because computer programs are born with bugs.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
2989,0.769230769,Self-driving cars can't make the kind of decisions that the human brain can make so they could result in harm to pedestrians.,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
76,0.769230769,"Access to technologies that rely on renewables (like electric cars) is limited to the wealthy, and so this will mostly harm poorer people who have no other choice besides relying on fossil fuels",We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
264,0.769230769,"Autonomous cars, if regulated properly will have recordings of all events, which will allow allocating liability in case of accident.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
277,0.769230769,Autonomous cars are better for the environment because they can be programmed to go at the most fuel-efficient speeds and take other actions that decrease emissions.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
311,0.769230769,Autonomous cars can help reduce traffic casualties because they drive much smarter than humans do,We-should-promote-autonomous-cars,con,Autonomous Cars,1
487,0.769230769,"Autonomous driving is safer than every other form of driving, because machines can't be mistaken, if programmed correctly.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
851,0.769230769,Data privacy is an issue only when data is misused,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1645,0.769230769,"If a company is not willing to openly say what they are going to do with my data, they shouldn't be allowed to do it.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1836,0.769230769,"Information, especially personal, can be used to do so much within our society. This means that without protecting sensitive data, we are allowing any entity to access and affect our lives.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
3966,0.769230769,"The European General Data Protection Regulation was implemented smoothly, showing that even a pretty extensive body of rules can easily be dealt with and will not bother the normal course of business.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
5051,0.769230769,Yes. It's necessary that companies are responsible and feel responsible to protect the privacy to a certain level.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
5075,0.769230769,You should always be made aware of what companies are doing with your data.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
5238,0.769230769,information held about an individual is sacrosanct and should never be available to a third party without explicit agreement from the subject.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
5308,0.772727273,"online shopping usually has a larger variety of products, bringing customers to the thing that suits them most",Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
1142,0.772727273,Fossil fuels are inherently bad for the world; not banning it is fundamentally hurting the planet and everything we hold dear.,We-should-ban-fossil-fuels,pro,Fossil Fuels,1
462,0.772727273,Autonomous cars will reduce fatalities as they will be better than drunk drivers,We-should-promote-autonomous-cars,con,Autonomous Cars,1
499,0.772727273,Autonomous vehicles coordinating with each other will greatly decrease traffic jams and increase economic efficiency,We-should-promote-autonomous-cars,con,Autonomous Cars,1
4066,0.777777778,"The flu kills thousands of people each year, and we should do everything to prevent this.",Flu-vaccination-should-be-mandatory,pro,Flu Vaccine,1
4186,0.777777778,The percentage of people who choose to vaccinate is so high that we gain herd immunity even if some people will chooses not be vaccinated.,Flu-vaccination-should-be-mandatory,pro,Flu Vaccine,1
5289,0.777777778,no child deserves to suffer healthily from the poor health decisions done by other children's parents,Flu-vaccination-should-be-mandatory,pro,Flu Vaccine,1
1098,0.777777778,Flu vaccination should not be mandatory because individuals know their own preferences and interests better than experts or government officials.,Flu-vaccination-should-not-be-mandatory,con,Flu Vaccine,1
1283,0.777777778,"Gambling is a drain on the communities who partake, contributing to cycles of poverty and workforce inefficiency.",Gambling-should-be-banned,pro,Gambling,1
1380,0.777777778,"Gambling is not an activity one does out of free will, but rather out of addiction",Gambling-should-be-banned,pro,Gambling,1
1484,0.777777778,"Games with fixed odds set by the software, in which there is no real element of randomness should be banned. The providers of such services exploit human weaknesses to guarantee their own profits.",Gambling-should-be-banned,pro,Gambling,1
1499,0.777777778,"Given the high stakes and shady nature of gambling, casinos are almost inherently linked with crime organizations. When more of them are open, more money flows into the wrong hands.",Gambling-should-be-banned,pro,Gambling,1
4043,0.777777778,The economic benefits of casinos are exaggerated. They generally only create low-paid jobs for local people.,Gambling-should-be-banned,pro,Gambling,1
4783,0.777777778,We should ban gambling because it is a tax on those who are less educated and can least afford to pay their gambling debts.,Gambling-should-be-banned,pro,Gambling,1
1194,0.777777778,"Gambling, much like any other game, is also a form of entertainment which certain people enjoy because of its risk. Therefore, we should allow it.",Gambling-should-not-be-banned,con,Gambling,1
1314,0.777777778,Gambling is a voluntary activity that consenting adults of legal age should be able to choose whether or not to participate in.,Gambling-should-not-be-banned,con,Gambling,1
1681,0.777777778,If gambling is banned it will turn into an underground thing and will become more damaging.,Gambling-should-not-be-banned,con,Gambling,1
2439,0.777777778,Online shopping allows individuals to shop from the comfort of their own homes in a way they enjoy more.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2598,0.777777778,Online shopping makes it easier to compare prices and products helping people choose the best one for them.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2612,0.777777778,Online shopping opens a big market for small businesses. To have a similar reach of clients once required many branches that only big companies could afford. It thus evens the playing field for small businesses.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2613,0.777777778,Online shopping prevents those in rural areas from lacking the variety of goods found in urban areas.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2620,0.777777778,Online shopping provides individuals with more choices which is always good because it allows them to more thoroughly fulfill their specific preferences.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2706,0.777777778,"People buy more rationally online since they can choose the products and then think over time what do they actually need, unlikely normal shops where you can't just leave the cart there and return tomorrow.",Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
2475,0.777777778,Online shopping brings more harm than good because it gives businesses more information about their customers and invades their privacy without their even knowing it.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
2560,0.777777778,Online shopping is bad for the environment because it promotes fast fashion and mass production.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
2599,0.777777778,"Online shopping makes it harder to regulate because of the vast difference in locations, laws, and companies. That makes it harder to protect the customer in case of harm or fraud.",Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
2309,0.777777778,More than 80% of US college and university faculty use social media; more than 50% use it for teaching; and 30% for communicating with students.,Social-media-brings-more-good-than-harm,con,Social Media,1
3062,0.777777778,Social Media allows people to be informed quickly and efficiently.,Social-media-brings-more-good-than-harm,con,Social Media,1
3094,0.777777778,Social Media gives business platform to interact with their customers faster.,Social-media-brings-more-good-than-harm,con,Social Media,1
3172,0.777777778,"Social media allow people to meet other people with the same interest, no matter how far they live",Social-media-brings-more-good-than-harm,con,Social Media,1
3199,0.777777778,Social media allows for the opportunity for more people to connect globally which allows for a deeper cultural exchange that can increase empathy and understanding.,Social-media-brings-more-good-than-harm,con,Social Media,1
3474,0.777777778,"Social media has a very diverse group of people, you can find people who are going through the same things you are and gain support from people you can relate to.",Social-media-brings-more-good-than-harm,con,Social Media,1
3520,0.777777778,Social media has provided platform to common people to voice their opinion on various subjects which otherwise was left to regulated agencies like press etc,Social-media-brings-more-good-than-harm,con,Social Media,1
3583,0.777777778,"Social media is a great way to spread your ideas and the things you are working on, from the comfort of your home you can access and influence the whole wide world.",Social-media-brings-more-good-than-harm,con,Social Media,1
3617,0.777777778,"Social media is an important tool for citizens to battle oppressive regimes, it allows people to form groups and movements in a way that is hard for a dictator to monitor",Social-media-brings-more-good-than-harm,con,Social Media,1
3618,0.777777778,"Social media is an incredible source of diverse opinions, creative ideas and authentic discourse.",Social-media-brings-more-good-than-harm,con,Social Media,1
3746,0.777777778,"Social media offers a safe space for individuals which do not fit in their immediate environment: LGBT youth, disabled people, immigrants etc.",Social-media-brings-more-good-than-harm,con,Social Media,1
3850,0.777777778,Social networks help people discover ideas they wouldn't discover otherwise such as minority media,Social-media-brings-more-good-than-harm,con,Social Media,1
5020,0.777777778,"With social media I'm more exposed to different ideas and experiences other people have, so I can more easily find whatever suits me and reach self fulfillment",Social-media-brings-more-good-than-harm,con,Social Media,1
5325,0.777777778,"people tend to share personal experiences via social media- this way, people from certain groups are more aware of what other groups feel and think about different things- which ultimately makes them more sensitive.",Social-media-brings-more-good-than-harm,con,Social Media,1
1041,0.777777778,"Everyone wants instant gratification/like on social media. It creates false image of personas wherein you can't figure out who is the real other. It has become a platform for Politicians/hate mongers drive propaganda, incite violence",Social-media-brings-more-harm-than-good,pro,Social Media,1
2749,0.777777778,"People mostly tend to depict the best of their lives on social media. The result is people seeing an idealized picture of everyone else's life and feeling theirs are inadequate, which causes psychological harms.",Social-media-brings-more-harm-than-good,pro,Social Media,1
2788,0.777777778,"People use social media to hide behind, so they can say things they would never say out loud to someone's face. So they are able to be inconsiderate, ugly, hateful, and not censored by others.",Social-media-brings-more-harm-than-good,pro,Social Media,1
3128,0.777777778,"Social Media keeps people from actually living their lives by interacting with nature, and interacting with environment, and interacting with people. Instead, social media creates a society of voyeurs, watching other people's lives.",Social-media-brings-more-harm-than-good,pro,Social Media,1
3283,0.777777778,Social media brings more harm than good because it makes many people anxious and contributes to depression and poor mental health.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3485,0.777777778,Social media has been a major tool for both recruitment and propaganda for terrorist organizations in the past decade.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3514,0.777777778,Social media has made it easy for criminals to organise and coordinate their illegal activities.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3614,0.777777778,Social media is an effective tool to influence larger population and form public opinion even against factual truth. (fake personas can mislead groups),Social-media-brings-more-harm-than-good,pro,Social Media,1
3733,0.777777778,Social media makes people think their life is inferior because everyone lies on social media.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3975,0.777777778,"The ""news"" published on social media is not being edited or fact-checked, thus allowing for the spread of fake news undermining the democratic debate process and exchange of ideas.",Social-media-brings-more-harm-than-good,pro,Social Media,1
4233,0.777777778,"The risk of evil uses of public postings far out weigh the potential benefits. Social media postings are forever, which few users consider.",Social-media-brings-more-harm-than-good,pro,Social Media,1
4952,0.777777778,"When posting to social media, people often only contribute the good things in their life, and this perpetuates a feeling for others that their life doesn't add up or is not good as other people.",Social-media-brings-more-harm-than-good,pro,Social Media,1
5373,0.777777778,social media turns society into a high school mentality when popularity is the only measure of success and happines,Social-media-brings-more-harm-than-good,pro,Social Media,1
798,0.777777778,"Cryptocurrency is an unrelayble source of trade, the value it has changes constantly, so users will be harmed once the value it has crashes.",We-should-abandon-cryptocurrency,con,Cryptocurrency,1
1919,0.777777778,It's harder to get all the things you need for a balanced diet while being vegetarian.,We-should-abandon-vegetarianism,con,Cryptocurrency,1
4566,0.777777778,Vegetarianism is not healthy for pregnant woman because they don't get enough nutrients.,We-should-abandon-vegetarianism,con,Cryptocurrency,1
802,0.777777778,"Cryptocurrency is controlled directly by society, so it's much less probable that a single organization will be able to create an artificial policy about the way money flow and behave.",We-should-adopt-cryptocurrency,pro,Cryptocurrency,1
816,0.777777778,Cryptocurrency provides people with an extra option for storing their money.,We-should-adopt-cryptocurrency,pro,Cryptocurrency,1
662,0.777777778,"By pushing animals to continuously breed and then treating their children horribly, humans are causing effectively infinite suffering to animals which isn't an issue in vegetarianism.",We-should-adopt-vegetarianism,pro,Vegetarianism,1
4569,0.777777778,"Vegetarianism sends a message of compassion and care to other living beings, and would make them better more caring people.",We-should-adopt-vegetarianism,pro,Vegetarianism,1
4570,0.777777778,"Vegetarianism would be more harmful to animals. Growing crops requires pesticides and materials which would kill small creatures like insects and mice. Assuming animals have rights, we should not create more deaths for those creatures.",We-should-adopt-vegetarianism,pro,Vegetarianism,1
3927,0.777777778,"Studies have shown that violent video games can have a positive effect on kindness, civic engagement, and ""prosocial"" behaviors.",We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
4475,0.777777778,Trying to teach and educate youth by banning games is in contrary to to educating children to identifing wrong and deciding for their self's.,We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
