topic,retrievedUrl,archivedUrl,sentenceHash,sentence,annotation,set,annotation_real
nuclear energy,http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy,http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy,de63c2264c1e2fd46c0c414a47ffe4ff,Improved building insulation and super efficient light bulbs and clothes dryers are more cost effective ways of cutting down on energy use and setting back global warming .,Argument_against,train,Argument_against
nuclear energy,http://www.fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html,http://web.archive.org/web/20170118021822/http://fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html,53fe21d9fe79501025bf4032116ce40c,The cost of uranium will spike : The amount of uranium is limited and will decline with more nuclear power plants .,Argument_against,train,Argument_against
nuclear energy,http://greenliving.lovetoknow.com/Advantages_and_Disadvantages_of_Nuclear_Energy,http://web.archive.org/web/20160721050325/http://greenliving.lovetoknow.com:80/Advantages_and_Disadvantages_of_Nuclear_Energy,aef73309a852db87db7a89b275f78b89,"While recycling efforts of this waste product have been undertaken in recent years , the storage of the by-product could lead to contamination through leaks or containment failures .",Argument_against,train,Argument_against
nuclear energy,https://www.uow.edu.au/~bmartin/pubs/86sa.html,http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html,2ef40c68257e4b3269110e154d464136,"Nuclear power is alleged to be beneficial , but uranium mining is a severe cultural threat to Aborigines , who are already a strongly oppressed group in Australia .",Argument_against,train,Argument_against
nuclear energy,http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy,http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy,1277dde42b156fd860c0189d3e940650,"Because there are few nuclear power plants , the average distance that the produced electricity has to travel is quite long .",Argument_against,train,Argument_against
nuclear energy,http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy,http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy,1d3548f163f4c4e12caa3dbc07ce53ff,Building new nuclear plants would mean the production of much more of this dangerous waste with no where for it to go.,Argument_against,train,Argument_against
nuclear energy,http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy,http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy,ed85aa50e0f3a2fbcd9e6a549c91c503,"Moreover , power reactors themselves produce plutonium , which may be used in bombs .",Argument_against,train,NoArgument
nuclear energy,http://isreview.org/issue/77/case-against-nuclear-power,http://web.archive.org/web/20160502145050/http://isreview.org:80/issue/77/case-against-nuclear-power,0e97194bc938bf97f9489c9cc997b856,"Without an increase in the rate of new-plant construction that surpasses that of the global construction programs of the 1970s and 1980s , nuclear power can not make a meaningful contribution to climate change risk mitigation .",Argument_against,train,Argument_against
nuclear energy,http://www.abc.net.au/btn/story/s4178056.htm,http://web.archive.org/web/20160622214133/http://www.abc.net.au:80/btn/story/s4178056.htm,cef0ecdba4dc5fe1855445e6732da279,nuclear power should be banded from Australia because it is dangerous .,Argument_against,train,Argument_against
nuclear energy,https://en.wikipedia.org/wiki/Nuclear_power_debate,http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate,918d2334f4f236bdb9e18dc5cd3b53b1,"They also contend that reactors themselves are enormously complex machines where many things can and do go wrong , and there have been many serious nuclear accidents .",Argument_against,train,Argument_against
nuclear energy,http://www.environmentalscience.org/nuclear-power-facts,http://web.archive.org/web/20160123173345/http://www.environmentalscience.org:80/nuclear-power-facts,421c4d0b349530a92cc8bdc783f8bbf0,"The result is not just energy , but also radiation that is the major safety concern of all present nuclear energy processes .",Argument_against,train,Argument_against
nuclear energy,http://www.abc.net.au/btn/story/s4178056.htm,http://web.archive.org/web/20160622214133/http://www.abc.net.au:80/btn/story/s4178056.htm,8d0689bdff573ddfa250d5f7bc46bc45,Nuclear power should be banned from Austraila if a meltdown happens it will kill tens of thousands of people .,Argument_against,train,Argument_against
nuclear energy,http://www.beyondnuclear.org/nuclear-power/2009/6/4/the-argument-against-nuclear-power.html,http://web.archive.org/web/20130629174125/http://www.beyondnuclear.org:80/nuclear-power/2009/6/4/the-argument-against-nuclear-power.html,ce3fff90e0bc0bcb34033273ab00e1a5,"â€œ Low-level  radioactive waste , a misnomer , is dumped into landfills or incinerated , contaminating our water and air .",Argument_against,train,Argument_against
nuclear energy,http://www.fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html,http://web.archive.org/web/20170118021822/http://fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html,a5c3ba6e4558a529ec8937f5997093cd,Claims that nuclear energy is safe  have no more grounding than the land the decimated Fukushima power plant sits upon .,Argument_against,train,Argument_against
nuclear energy,https://en.wikipedia.org/wiki/Nuclear_power_debate,http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate,69293bf3a34ff8c29cc0cf3339965fd1,"Indeed , the industry itself has created fear of nuclear power by pointing out that radioactivity can be dangerous .",Argument_against,train,Argument_against
nuclear energy,http://www.fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html,http://web.archive.org/web/20170118021822/http://fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html,2b9ce88073e9fcff364d86b9ff14386f,"If the world adopts nuclear power as a primary source of energy , it will cause uranium wars in the same way oil cause oil wars .",Argument_against,train,Argument_against
nuclear energy,http://alternativeenergy.procon.org/view.answers.php?questionID=001270,http://web.archive.org/web/20150209215255/http://alternativeenergy.procon.org/view.answers.php?questionID=001270,bd88418663c97dfe58aa3d17a368ae83,Replacing coal to limit global warming should not be based on another toxic product .,Argument_against,train,NoArgument
nuclear energy,http://greenliving.lovetoknow.com/Advantages_and_Disadvantages_of_Nuclear_Energy,http://web.archive.org/web/20160721050325/http://greenliving.lovetoknow.com:80/Advantages_and_Disadvantages_of_Nuclear_Energy,acf3f50e091e0934ecb2e2849a64bb8f,"While measures are taken to ensure that no radiation is being pumped into the environment , other heavy metals and pollutants can make their way out of the chamber .",Argument_against,train,Argument_against
nuclear energy,http://www.abc.net.au/btn/story/s4178056.htm,http://web.archive.org/web/20160622214133/http://www.abc.net.au:80/btn/story/s4178056.htm,4088a3fb9aa24a0967d700325c59f2ad,Firstly it would use up green house gas and would make more pollution in the world .,Argument_against,train,Argument_against
nuclear energy,http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy,http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy,c05f4a4db41735d63fee63d65cd695b9,Building nuclear power plants takes too long It can take between 20 to 30 years to move from the planning to the opening of a nuclear reactor .,Argument_against,train,Argument_against
nuclear energy,http://caselaw.findlaw.com/us-supreme-court/460/766.html,http://web.archive.org/web/20160910183256/http://caselaw.findlaw.com/us-supreme-court/460/766.html,3f660fe7c1b31e194c6d0425ca6b0d0c,"The remaining facilities might be so limited or so expensive that [ 460 U.S. 766 , 774 ] many ill people would be unable to afford medical care and would suffer severe health damage .",Argument_against,train,Argument_against
nuclear energy,http://www.livescience.com/5227-energy-debates-nuclear-power.html,http://web.archive.org/web/20160713200806/http://www.livescience.com:80/5227-energy-debates-nuclear-power.html,067815ae63fa6909756ec01ae90559b0,"And there is always the risk of nuclear proliferation , where nuclear power plants are diverted to help make weapons for countries or terrorist groups .",Argument_against,train,Argument_against
nuclear energy,http://thoriummsr.com/intro/pros-and-cons-list/,http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/,4895c15e693f4cd5d0a0d8d0c9f2e6a5,GE is not about to give up on its monopoly for building zirconium clad solid fuel rods that it can sell at almost any price because only they can be used in GE reactors .,Argument_against,train,Argument_against
nuclear energy,http://www.beyondnuclear.org/nuclear-power/2009/6/4/the-argument-against-nuclear-power.html,http://web.archive.org/web/20130629174125/http://www.beyondnuclear.org:80/nuclear-power/2009/6/4/the-argument-against-nuclear-power.html,38ad67f8848e61bdf6557c56a87aa554,Children are especially vulnerable and can not be shielded from cancer-causing radiation in the environment .,Argument_against,train,Argument_against
nuclear energy,http://www.dw.com/en/exit-polls-show-swiss-voting-against-quick-nuclear-power-exit/a-36541287,http://web.archive.org/web/20161208223138/http://www.dw.com/en/exit-polls-show-swiss-voting-against-quick-nuclear-power-exit/a-36541287,63eb07b4f2d7e8a91b00bebe7b57ba4e,"The main institutional opponents of the measure were the government and energy companies , which had threatened that a "" Yes "" vote would lead to blackouts , higher costs and a reliance on dirty coal power from Germany , which plans to close all nuclear plants by 2022 in response to the 2011 Fukushima disaster in Japan - which was also the impetus for Switzerland 's referendum .",Argument_against,train,Argument_against
nuclear energy,http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy,http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy,b7c5817d85b9791b1195fd21e52eb806,Nuclear energy distracts governments from taking the real global action necessary to tackle climate change and meet peoples energy needs.,Argument_against,train,Argument_against
nuclear energy,http://www.globalresearch.ca/reject-nuclear-power-heres-why/5321374,http://web.archive.org/web/20170201015432/http://www.globalresearch.ca/reject-nuclear-power-heres-why/5321374,b40f712ef3d3574ea72df602096a4d9f,A major reason that government favours this form seems to be due to vast amounts of money and effort being put into lobbying by the power companies .,Argument_against,train,Argument_against
nuclear energy,http://thoriummsr.com/intro/pros-and-cons-list/,http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/,6342fa3ed334753920e7e7b7c8cf9c0f,Both wind and solar can each be scaled to meet the energy needs of the entire globe and OTEC as well as geothermal and osmotic power have the same potential .,Argument_against,train,Argument_against
nuclear energy,http://theconversation.com/nuclear-power-deserves-a-level-playing-field-62149,http://web.archive.org/web/20160819165722/http://theconversation.com/nuclear-power-deserves-a-level-playing-field-62149,c7f963bab8f523396f3db00eef15a093,"The main argument for not including existing nuclear power plants as well as electricity from large hydropower dams in clean air mandates and subsidies is that contributions from these conventional sources would dwarf new renewable generation , which the federal government wishes to encourage .",Argument_against,train,Argument_against
nuclear energy,http://thoriummsr.com/intro/pros-and-cons-list/,http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/,1a43988a6e23be4066598cb63bc84b0d,"So the reactor may be cheap , but we just do not know how much the reprocessing will cost .",Argument_against,train,NoArgument
nuclear energy,http://www.cnduk.org/campaigns/nuclear-power,http://web.archive.org/web/20160724162935/http://www.cnduk.org:80/campaigns/nuclear-power,2fa33b9e23a67a74ecad19c684504b6b,The whole nuclear cycle from uranium mining onwards produces more greenhouse gases than most renewable energy sources with up to 50 % more emissions than wind power .,Argument_against,train,Argument_against
nuclear energy,http://isreview.org/issue/77/case-against-nuclear-power,http://web.archive.org/web/20160502145050/http://isreview.org:80/issue/77/case-against-nuclear-power,1f4bce6f9cd1d8b4480831c192e08678,"Hence , an important argument underpinning the anti nuclear power movement has always been its insistence that an umbilical cord links military and civilian nuclear programs , which , as a consequence , drives a new and even more terrifying arms race .",Argument_against,train,Argument_against
nuclear energy,https://www.uow.edu.au/~bmartin/pubs/86sa.html,http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html,9c2a34438f4483e47f469e14f9d6b00e,"Thus some scientists can work on weapons of mass destruction because the political decisions regarding these weapons are made at a distance , in an apparently legitimate forum .",Argument_against,train,Argument_against
nuclear energy,http://science.howstuffworks.com/nuclear-power4.htm,http://web.archive.org/web/20170206212230/http://science.howstuffworks.com/nuclear-power4.htm,afd30c445a45ba65869b9bd51f58890e,All of these services and added materials cost money -- on top of the high costs required to build a plant .,Argument_against,train,NoArgument
school uniforms,http://www.unr.edu/nevada-today/news/2013/school-uniform-study,http://web.archive.org/web/20170208002134/http://www.unr.edu/nevada-today/news/2013/school-uniform-study/,aedfad5638173d85b8bb376e21a1c06a,"While most students surveyed did not like wearing uniforms , 30 percent of the students believed that wearing uniforms might reduce discipline issues and reported various benefits that may seem worthwhile in enhancing students ' quality of their school experience .",NoArgument,train,NoArgument
school uniforms,https://en.wikipedia.org/wiki/School_uniform,http://web.archive.org/web/20161209024202/https://en.wikipedia.org/wiki/School_uniform,3d8a0d302aac994162b6313e846c1330," Almost one in five US public schools required students to wear uniforms during the 2011-2012 school year , up from one in eight in 2003-2004 . ",NoArgument,train,NoArgument
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,d33353ac40d9db34fa16fa26f7639ac0,Construction workers wear uniforms .,NoArgument,train,NoArgument
school uniforms,http://teacher.scholastic.com/kidusasu/uniforms/chart1.htm,http://web.archive.org/web/20160630033325/http://teacher.scholastic.com:80/kidusasu/uniforms/chart1.htm,3333371b72dac99a9fe245c635fbb05c,"a. From just looking at the graph , without doing any mathematical calculations , what would you estimate is the percentage of total students who voted "" no "" to school uniforms ?",NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,6093c4739982f921dad492df3d630af9,"As mentioned before , school uniforms are typically made of polycotton , as this keeps its color better .",NoArgument,train,NoArgument
school uniforms,https://www.creditdonkey.com/school-uniform-statistics.html,http://web.archive.org/web/20160316163320/http://www.creditdonkey.com/school-uniform-statistics.html,2aaf6c13607fcaf563762314381b7d7f,Just under 9 % of schools found in rural areas make uniforms mandatory .,NoArgument,train,NoArgument
school uniforms,http://www.gate.net/~rwms/UniformDWilliams.html,http://web.archive.org/web/20160423015559/http://www.gate.net:80/~rwms/UniformDWilliams.html,6f80e8ecb0a8a943b3b2f952589539c5,"First , the highly favorable anecdotal reports coming from some school districts with uniform policies contrast sharply with the emerging empirical studies on the efficacy of uniforms .",NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,7ec52e8d41d922a6a3f4006b81043d49,"By going straight into the technicalities of arguments about the practicalities of school uniforms , the advocates of school uniforms seek to wave away the most important arguments .",NoArgument,train,NoArgument
school uniforms,http://www.unr.edu/nevada-today/news/2013/school-uniform-study,http://web.archive.org/web/20170208002134/http://www.unr.edu/nevada-today/news/2013/school-uniform-study/,e447408a1f068366b17b36495b9d6508,Below is a list of the most frequently asked questions Sanchez receives around the topic of school uniforms .,NoArgument,train,NoArgument
school uniforms,https://en.wikipedia.org/wiki/School_uniform,http://web.archive.org/web/20161209024202/https://en.wikipedia.org/wiki/School_uniform,374aac81f3c028077b6764d1b4794a1b,"As of 2008 , there are currently 23 states that allow school districts to mandate school uniforms .",NoArgument,train,NoArgument
school uniforms,https://en.wikipedia.org/wiki/School_uniform,http://web.archive.org/web/20161209024202/https://en.wikipedia.org/wiki/School_uniform,9f32148ed5d7c540e208de51535d43f2,Debates concerning the constitutionality and economic feasibility of uniforms also contribute to the controversy .,NoArgument,train,NoArgument
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,f71d450d9c4ef2724876c91935c2eb3a,"If a school has no school uniforms , students can express themselves mentally and physically ; if a school does have school uniforms , the student can express themselves and creativity mentally as well ( personality wise ) .",NoArgument,train,NoArgument
school uniforms,http://www.unr.edu/nevada-today/news/2013/school-uniform-study,http://web.archive.org/web/20170208002134/http://www.unr.edu/nevada-today/news/2013/school-uniform-study/,f7ec1244c719b11a71c312983d3e8cfd,"The year after initial data collection , two additional schools implemented uniforms , so I surveyed those schools ' students , as well , totaling approximately 1,850 students .",NoArgument,train,NoArgument
school uniforms,http://www.unr.edu/nevada-today/news/2013/school-uniform-study,http://web.archive.org/web/20170208002134/http://www.unr.edu/nevada-today/news/2013/school-uniform-study/,1e18b5412745fcde8c0268f0be37d1c0,"People interested in accessing more data are also invited to review the complete study , "" Uniforms in the Middle School : Student opinions , Discipline Data and School Police Data , "" which is published in the Journal of School Violence .",NoArgument,train,NoArgument
school uniforms,https://www.bostonglobe.com/metro/regionals/south/2014/02/20/uniforms-for-public-school-students-the-debate-continues-they-become-more-popular/btIYoFLoizOkFpXrdEUScK/story.html,http://web.archive.org/web/20160302063501/http://www.bostonglobe.com:80/metro/regionals/south/2014/02/20/uniforms-for-public-school-students-the-debate-continues-they-become-more-popular/btIYoFLoizOkFpXrdEUScK/story.html?,dc4a1d165f7d59e9d2a4d59ea4155857,"But although there might be advantages to school uniforms , it is not a policy that should be taken lightly .",NoArgument,train,NoArgument
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,256a4d1aa2a75ced8a888d0402fcb7aa,school uniforms are very important in school as it shows equality but it is expensive also .,NoArgument,train,NoArgument
school uniforms,http://www.unr.edu/nevada-today/news/2013/school-uniform-study,http://web.archive.org/web/20170208002134/http://www.unr.edu/nevada-today/news/2013/school-uniform-study/,952564d95ff9b17d5a879cd55d45584e,"Consequently , I am not for or against uniforms , but I am for assessing the policy implementation of uniforms .",NoArgument,train,NoArgument
school uniforms,http://712educators.about.com/cs/schoolviolence/a/uniforms.htm,http://web.archive.org/web/20060721042034/http://712educators.about.com:80/cs/schoolviolence/a/uniforms.htm,476f1c64454fda385c86f747612938e6,Are school uniforms truly effective ?,NoArgument,train,NoArgument
school uniforms,http://news.wjct.org/post/duval-students-speak-out-against-school-uniforms,http://web.archive.org/web/20160508103336/http://news.wjct.org/post/duval-students-speak-out-against-school-uniforms,0bdb81985af4fb4d019ab9e9b5e60aea,Juarez says the board will workshop Vittis proposal before he can formally recommend uniforms .,NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,873e18c6c697bf2c1c8a6d78f24adf10,And are school uniforms part of this scheme ?,NoArgument,train,NoArgument
school uniforms,http://debatepedia.idebate.org/en/index.php/Debate:_School_uniform,http://web.archive.org/web/20160709035437/http://debatepedia.idebate.org:80/en/index.php/Debate:_School_uniform,12a37db13b2ec16bacf6f7f239fd58ea,"Other countries have picked up on this trend - for example , there has been talk of making German children wear uniforms .",NoArgument,train,NoArgument
school uniforms,http://www.educationworld.com/a_admin/admin/admin130.shtml,http://web.archive.org/web/20160623003101/http://www.educationworld.com:80/a_admin/admin/admin130.shtml,ad14a071b8aa52ac552c3c225649f44f,"Others permit students who do not wish to wear uniforms to transfer to a school that does not require them , and some school districts have an opt-out policy .",NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,1d0077cef76c9ed1e34d13c6e68baf57,School uniforms may make all students look alike .,NoArgument,train,NoArgument
school uniforms,https://essayvikings.com/blog/argumentative-essay-against-school-uniforms,http://web.archive.org/web/20170110071038/http://essayvikings.com/blog/argumentative-essay-against-school-uniforms,1999a528643dfc58ad70d578b89d5cc7,To make your argumentative essay on school uniforms really high-quality and interesting you can try to analyze the academic performance of students from different institutions to see whether it will be different or not .,NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,01c0d674d8de83b227662cb00690e919,The real question is if choice is good for children .,NoArgument,train,NoArgument
school uniforms,http://www.traditioninaction.org/Cultural/C035_Uniforms.htm,http://web.archive.org/web/20160720134953/http://www.traditioninaction.org:80/Cultural/C035_Uniforms.htm,1ac1402fb6bff1b30245161ee56c582f,"Whether in Los Angeles , Boston or Dallas , the school is filled with students who all look similar in their blue jeans , t-shirts , baggy shorts , tennis shoes , sandals , etc .",NoArgument,train,NoArgument
school uniforms,http://www.gate.net/~rwms/UniformDWilliams.html,http://web.archive.org/web/20160423015559/http://www.gate.net:80/~rwms/UniformDWilliams.html,3adfa46619c40b17f5653f11b1c989ae,"A sixth-grade girl , an honor student , wore a school T-shirt and a pair of navy "" Capri "" pants which her parents had specifically purchased in accordance with the written uniform policy provided by the school .",NoArgument,train,NoArgument
school uniforms,http://linguapress.com/intermediate/school-uniforms.htm,http://web.archive.org/web/20160320132627/http://linguapress.com/intermediate/school-uniforms.htm,1e9c8dd100cc6aed26c75832c4d5bec1,"Now we 're in the sixth form , we do n't have to wear uniform ; but I can remember in the first year , second year , even if you like just stepped out of line slightly , by wearing different coloured socks than what you were supposed to , they really came down on you .",NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,92e77b2dbc10243a3266256d746fd413,"In the US , where schools generally have a free-dress policy , many schools are considering introducing uniforms .",NoArgument,train,NoArgument
school uniforms,http://www.unr.edu/nevada-today/news/2013/school-uniform-study,http://web.archive.org/web/20170208002134/http://www.unr.edu/nevada-today/news/2013/school-uniform-study/,7795b56a1389d16e80b7d0fd113a588c,Are you for or against school uniforms ?,NoArgument,train,NoArgument
school uniforms,https://en.wikipedia.org/wiki/School_uniform,http://web.archive.org/web/20161209024202/https://en.wikipedia.org/wiki/School_uniform,9dc90fb9b4fd50282b00997640fa72df,"Even though the plaintiff appealed the decision , the Fifth Circuit Court also ruled in favour of the school board after implementing a four-step system that is still used today .",NoArgument,train,NoArgument
school uniforms,http://www.educationbug.org/a/public-school-uniform-debate.html,http://web.archive.org/web/20160724094732/http://www.educationbug.org:80/a/public-school-uniform-debate.html,bbdac846d21985bfacddcee6757c6799,Here are some arguments for and against the use of school uniforms .,NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,6350dba60a5bd5eab73efa6f5f381ab0,"Students bullying each other at school and acting silly , are these symptoms of oppression , or of a lack of discipline ?",NoArgument,train,NoArgument
school uniforms,https://www.creditdonkey.com/school-uniform-statistics.html,http://web.archive.org/web/20160316163320/http://www.creditdonkey.com/school-uniform-statistics.html,03a418fda28b25e6f7e9ed58335e131c,School uniforms became a hot-button issue in the mid-1990s after several high-profile incidents of violence involving teens and items of clothing made headlines .,NoArgument,train,NoArgument
school uniforms,http://occupytheory.org/advantages-and-disadvantages-of-school-uniforms/,http://web.archive.org/web/20160714135449/http://occupytheory.org:80/advantages-and-disadvantages-of-school-uniforms/,32980f31d6a79ee7f3bc476a2584ebea,"On the other hand , wearing school uniform does have its pros and cons .",NoArgument,train,NoArgument
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,8912b7a40ff03cb76aa441efdbbd2324,"Almost daily at schools , it is a common norm to spend some time making the students obey to certain rules and get them disciplined .",NoArgument,train,NoArgument
school uniforms,https://journalistsresource.org/studies/society/education/school-uniforms-research-student-achievement-behavior,http://web.archive.org/web/20170126112226/https://journalistsresource.org/studies/society/education/school-uniforms-research-student-achievement-behavior,402f50871a15a0f2318c6d898b654fd4,School officials do not always consult academic research before they put a plan on the table .,NoArgument,train,NoArgument
school uniforms,https://www.bostonglobe.com/metro/regionals/south/2014/02/20/uniforms-for-public-school-students-the-debate-continues-they-become-more-popular/btIYoFLoizOkFpXrdEUScK/story.html,http://web.archive.org/web/20160302063501/http://www.bostonglobe.com:80/metro/regionals/south/2014/02/20/uniforms-for-public-school-students-the-debate-continues-they-become-more-popular/btIYoFLoizOkFpXrdEUScK/story.html?,0dc08fc4a32e8c81570fd176a343d9ba,"Uniforms , which have long been a fact of life for students at private and parochial schools , are gradually making their way into more public schools across the country .",NoArgument,train,NoArgument
school uniforms,http://www.optionality.net/mag/oct98a.html,http://web.archive.org/web/20160711225016/http://www.optionality.net:80/mag/oct98a.html,6bca83ed64a56fecf70c28429e45c194,"On the street , children are identified by their uniform . '",NoArgument,train,NoArgument
school uniforms,http://occupytheory.org/advantages-and-disadvantages-of-school-uniforms/,http://web.archive.org/web/20160714135449/http://occupytheory.org:80/advantages-and-disadvantages-of-school-uniforms/,0c1f648b465fddeb46c6ed91e85ce93f,"Usually , it will require you to iron them , so that you will not go to school wearing crumpled uniform .",NoArgument,train,NoArgument
school uniforms,https://www.creditdonkey.com/school-uniform-statistics.html,http://web.archive.org/web/20160316163320/http://www.creditdonkey.com/school-uniform-statistics.html,2762142c91aa868e6a37846aa3747ca0,"White is the second-most popular color , with 23 % of the vote , while 15 % of schools prefer students to wear red .",NoArgument,train,NoArgument
school uniforms,http://news.wjct.org/post/duval-students-speak-out-against-school-uniforms,http://web.archive.org/web/20160508103336/http://news.wjct.org/post/duval-students-speak-out-against-school-uniforms,726bcdb91fe91d668f3ad01ed50b13a7,"â€œ I want to say that maybe you guys should try going to different Duval County schools and getting votes from the kids because were the ones that are going to have to be wearing the school uniforms ,  she told Vitti and board members .",NoArgument,train,NoArgument
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-should-be-banned/,http://web.archive.org/web/20160710151116/http://www.listland.com:80/top-10-reasons-school-uniforms-should-be-banned/,85555c58a702d2b30497b54947833cd2,"People who are for uniforms say that it promotes social conformity , so the less-to-do do not have to be pressured to keep up with their well-off contemporaries .",Argument_for,train,Argument_for
school uniforms,https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,http://web.archive.org/web/20170217055017/https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,ec4021ec8a6bd56d22c8f79b4332d5a8,Addressing the Issue of Decreased Violence among Gangs An additional argument put forth by those in favor of uniforms advocates that they decrease violence among students involved in gangs because there will be less chance of identifying gangs members through the clothing colors they wear .,Argument_for,train,Argument_for
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,56e8c4ecf820510daa9da82f182db70d,Uniform policies at school also helps families to concentrate where it matters the most that is on the quality education of their child .,Argument_for,train,Argument_for
school uniforms,http://www.healthguidance.org/entry/15038/1/Pros-and-Cons-of-School-Uniforms.html,http://web.archive.org/web/20160802172919/http://www.healthguidance.org:80/entry/15038/1/Pros-and-Cons-of-School-Uniforms.html,c50a8b2cd0f3f689547de6a170da0291,"It can enforce a positive attitude : In a work place we dress smartly even though there 's normally no uniform in office jobs , and even the self employed are advised to dress as though they were going into an office .",Argument_for,train,Argument_for
school uniforms,http://blog.constitutioncenter.org/2014/02/constitution-check-do-school-uniform-policies-violate-the-first-amendment/,http://web.archive.org/web/20160712235420/http://blog.constitutioncenter.org:80/2014/02/constitution-check-do-school-uniform-policies-violate-the-first-amendment/,0773e6458b91c99f846055749457f721,School officials have defended the use of the policy to promote school spirit and unity  and to help the students feel like they are part of a team working toward the common goal of academic excellence . ,Argument_for,train,Argument_for
school uniforms,http://www.listland.com/top-10-reasons-school-uniforms-mandatory/,http://web.archive.org/web/20160629081940/http://www.listland.com:80/top-10-reasons-school-uniforms-mandatory/,8e6216cb10ef4463eb4231bbdaccc2c0,Uniform culture at school can help at-risk student to overcome their stress and feeling of loneliness .,Argument_for,train,Argument_for
school uniforms,https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,http://web.archive.org/web/20170217055017/https://www.publicschoolreview.com/blog/public-school-uniforms-the-pros-and-cons-for-your-child,739f8b41f11fa3ae625fa49f690c94b2,"Furthermore , the socioeconomic differences present among students are minimized when all students must wear the same school uniforms , no longer feeling the pressure to fit in  with the right clothing choices .",Argument_for,train,Argument_for
